gene_name,transcript_id,penultimate_junction,pe_start,pe_end,num_exons,cds_length,a,d,c,c_absolute,b,r2,n_points,x_min,x_max
VCX3B,ENST00000453306.4,836,636,835,4,561,0.10635475167673826,-0.111814139095617,0.6669689560428416,-67.94105357164588,9.595180888874244,0.9798987580910703,66,-198.0,-3.0
ANOS1,ENST00000262648.7,2135,1935,2134,14,2043,0.6085818443206962,-0.6089652021186356,0.7633053145369848,-47.86554772167702,19.999999999999996,0.9920876947933822,67,-199.0,-1.0
FAM9A,ENST00000543214.1,1167,967,1166,10,999,0.856590887292951,-0.8716353774064118,0.9446951483177047,-43.12530052757873,19.999999999999865,0.9311679028092392,56,-199.0,-34.0
FAM9B,ENST00000362066.7,902,702,901,8,681,0.7693904836550236,-1.1197035399999997,0.9479916792673236,-42.581372920891596,19.999999999999996,0.96271635935688,56,-199.0,-34.0
TBL1X,ENST00000424279.5,1931,1731,1930,17,1581,0.6955162418060873,-0.6820681942617361,0.855275997394158,-31.221180508139184,19.999999999999996,0.989118228164937,66,-198.0,-3.0
GPR143,ENST00000467482.5,1268,1068,1267,9,1215,0.750683925649348,-0.6738631536540474,0.7721238818759979,-46.11947138855243,19.999999999999996,0.9973925382080623,67,-199.0,-1.0
SHROOM2,ENST00000380913.7,4675,4475,4674,10,4851,0.41154200047838496,-0.23224473961733397,0.803774531666309,-41.26396632506976,19.999999999999996,0.987162696296851,66,-198.0,-3.0
WWC3,ENST00000380861.8,3604,3404,3603,23,3279,0.43403164340034556,-0.49818956560113986,0.7525172988391031,-51.00157482985759,19.999999999999996,0.98968953428816,67,-200.0,-2.0
CLCN4,ENST00000421085.6,2368,2168,2367,11,2001,0.5498260171491097,-0.3475149627577933,0.7138785607831422,-58.65204496493786,19.999999999999996,0.9926092293006518,67,-200.0,-2.0
MID1,ENST00000317552.8,2057,1857,2056,10,2004,0.3235356290546278,-0.5068941600161931,0.6407093603419507,-73.13954665229376,6.977972996283861,0.9912860039902953,67,-200.0,-2.0
HCCS,ENST00000321143.8,811,611,810,7,807,0.7476806876967301,-0.4166586946743572,0.7860827423299019,-44.355617018679425,13.88234758064334,0.9895581044481883,67,-200.0,-2.0
ARHGAP6,ENST00000380736.5,1896,1696,1895,13,2316,0.22408027201601452,-0.9730043399999999,0.8864452261025253,-23.483845231700002,3.5868166848763767,0.9770561180015965,67,-199.0,-1.0
AMELX,ENST00000348912.4,591,391,590,5,528,0.03810587982786748,-0.7125545981817337,0.7162508295973506,-58.33108822851662,9.676652042456505,0.9933133221665669,66,-198.0,-3.0
MSL3,ENST00000361672.6,1489,1289,1488,12,1119,0.6219679497510455,-0.5435864427792864,0.7681592734090056,-47.90446386501691,17.761190065862092,0.9773480963163941,67,-200.0,-2.0
FRMPD4,ENST00000380682.5,4471,4271,4470,17,3969,0.09170794645752633,-0.5455013959611451,0.7955312346450245,-41.484815540285155,8.37845160692846,0.9730690815989527,67,-199.0,-1.0
PRPS2,ENST00000380663.7,549,349,548,4,441,0.7464054150910903,-0.6468625999999582,0.6617604346269352,-68.95671524774764,2.5171195865909812,0.9640080050005154,66,-198.0,-3.0
EGFL6,ENST00000361306.5,1809,1609,1808,12,1662,0.8263555273770554,-0.9090275199999994,0.9513572058413341,-12.485344860939847,19.999999999999964,0.9060039889795826,66,-198.0,-3.0
TRAPPC2,ENST00000359680.9,455,255,454,5,423,0.15865111720507846,-0.5904936173692034,0.8020733630153396,-41.595694212008766,19.999999999999996,0.8580247163016266,66,-198.0,-3.0
OFD1,ENST00000340096.10,3324,3124,3323,23,3039,0.4269512455680754,-0.42538560305409495,0.7816478640521094,-45.23372291768234,19.999999999999996,0.9869334081172744,67,-200.0,-2.0
GPM6B,ENST00000316715.8,1276,1076,1275,8,987,0.6928907897099171,-0.480425168858758,0.84121992969869,-33.96211370875545,19.999999999999996,0.9827849917958587,66,-198.0,-3.0
GEMIN8,ENST00000380523.8,792,592,791,5,729,0.5988995508699927,-0.2827943063199196,0.7549712780798686,-49.515686940186015,10.925103244674506,0.9611079066258662,67,-199.0,-1.0
GLRA2,ENST00000443437.6,1580,1380,1579,11,1092,0.6242059661780326,-0.5361535411610436,0.7819121735697082,-45.52712615390689,19.678070093839118,0.9965298138909502,66,-198.0,-3.0
FANCB,ENST00000398334.5,2434,2234,2433,10,2580,0.3844982123336629,-0.6510504145436079,0.7997481740622563,-41.64986153567327,10.266437758414327,0.9946151237392323,67,-200.0,-2.0
MOSPD2,ENST00000380492.7,1508,1308,1507,15,1557,0.6840489937396329,-0.7148467138439473,0.8281762957926431,-36.50562232043461,19.999999999999996,0.9806989692507347,66,-198.0,-3.0
ASB9,ENST00000477346.6,581,381,580,6,633,0.10022584021364482,0.14599119052479131,0.15558630018111716,-168.1939125641388,19.86446687333032,0.19039427476385562,67,-199.0,-1.0
ASB11,ENST00000380470.7,816,616,815,7,921,0.8328027963848244,-0.563521191476567,0.752384610736883,-50.02784707409717,19.999999999999996,0.9919318065403867,67,-199.0,-1.0
PIGA,ENST00000333590.5,1331,1131,1330,6,1455,0.6594227033857676,-0.5723468173454338,0.8431798115501317,-33.57993674772433,19.999999999999996,0.9925320659073599,66,-198.0,-3.0
VEGFD,ENST00000297904.3,1369,1169,1368,7,1065,0.6090796000043277,-0.761387010039155,0.733333377716034,-54.79999121222525,16.923287069819697,0.9977125769854299,67,-200.0,-2.0
PIR,ENST00000380420.9,965,765,964,10,873,0.8485734403425897,-0.6382313096543212,0.7915329571490323,-42.276474484491615,19.999999999999996,0.9927754780172638,67,-199.0,-1.0
BMX,ENST00000357607.6,2142,1942,2141,19,2028,1.0093032748094206,-0.7612830620183272,0.8668929202636169,-28.955880548594706,19.999999999999996,0.9752764614861146,66,-198.0,-3.0
ACE2,ENST00000252519.7,2413,2213,2412,18,2418,0.7558937201101426,-0.4138085485136555,0.6618402113287055,-68.95563815691631,18.068987261370616,0.9983807825947613,67,-200.0,-2.0
TMEM27,ENST00000380342.3,769,569,768,6,669,0.5952803214619352,-0.6748405382164344,0.7540507373288359,-50.69795400889049,14.627662601809767,0.9913941714664949,67,-200.0,-2.0
ZRSR2,ENST00000380308.7,228,28,227,4,444,-0.5406487607728307,-0.815397357402243,0.8695363030926779,-27.831811987649758,8.662681345221248,0.8955416888617515,67,-200.0,-2.0
AP1S2,ENST00000329235.6,671,471,670,5,474,0.6176717702962369,-0.6094566463617094,0.8126821859832731,-39.52697373326174,19.999999999999996,0.9701608223125184,66,-198.0,-3.0
GRPR,ENST00000380289.2,1164,964,1163,3,1155,0.3510596216842855,-0.49748096682294274,0.7646076300697083,-48.901512136406865,19.24159003731275,0.9849166205036356,66,-198.0,-3.0
CTPS2,ENST00000443824.5,2547,2347,2546,19,1761,0.7947674203995811,-1.0579525999999986,0.981619990302012,-46.86728151288614,19.999999999999996,0.8952886546764589,53,-200.0,-44.0
SYAP1,ENST00000380155.3,1025,825,1024,9,1059,0.7241921991422264,-0.3100630458031504,0.7671467479362643,-47.104943908619674,19.999999999999996,0.9750125258598294,67,-199.0,-1.0
TXLNG,ENST00000380122.9,1310,1110,1309,10,1587,0.6237427406798238,-0.3446578463494622,0.8357115928130124,-35.03623940146258,19.999999999999996,0.9890157667477919,66,-198.0,-3.0
RBBP7,ENST00000425696.5,266,66,265,5,258,0.4500273190268483,-0.0892392371833487,0.7264733772454673,-61.69653170060667,19.999999999999996,0.6737075264980366,64,-199.0,-10.0
REPS2,ENST00000357277.7,2086,1886,2085,18,1983,0.6031370413523982,-0.6084166353290876,0.796369671734651,-42.70791401174304,19.999999999999996,0.9794573872550308,66,-198.0,-3.0
NHS,ENST00000380060.7,4625,4425,4624,8,4893,0.12249995575757781,-0.6442979652715519,0.692081283159949,-62.967905934330105,5.342596460354127,0.9921399354342709,67,-200.0,-2.0
SCML1,ENST00000398080.5,974,774,973,6,627,0.6030299973762409,-0.549725053473129,0.7695427232416558,-47.93916896787712,19.999999999999996,0.9837383922117023,66,-198.0,-3.0
BEND2,ENST00000380033.8,2319,2119,2318,14,2400,0.5459439206312964,-0.5261407857079996,0.5883221868155705,-82.51220701051705,10.153387958284748,0.9797479036399531,67,-199.0,-1.0
SCML2,ENST00000420857.5,370,170,369,3,377,0.139002205075602,0.16626550047942346,1.0000000000000002e-06,-197.999805,0.010000000000000002,0.013873778554700844,66,-198.0,-3.0
CDKL5,ENST00000379996.7,3256,3056,3255,21,3093,0.2534521522215321,-0.34176375890898225,0.8046957225109098,-39.67024694283987,10.71630411551777,0.9732491353454747,67,-199.0,-1.0
RS1,ENST00000379984.3,564,364,563,6,675,0.7109438478960398,-0.6117013273971698,0.836845728784125,-34.81508288709563,19.999999999999996,0.9828769203641697,66,-198.0,-3.0
PPEF1,ENST00000361511.8,2245,2045,2244,19,1962,0.6457036470294121,-1.0748978799999693,0.819574719457703,-36.724205547374794,4.568597387866435,0.9827945456461648,67,-199.0,-1.0
PHKA2,ENST00000379942.4,4204,4004,4203,33,3708,0.6640687389058763,-0.5612534694413369,0.8307359283096619,-36.006493979615925,19.999999999999996,0.9753496520822759,66,-198.0,-3.0
ADGRG2,ENST00000379876.5,3040,2840,3039,27,2982,0.37726115666155857,-0.6728063448731321,0.5715561944144855,-85.83187350593188,4.164886280078497,0.9907484625055304,67,-199.0,-1.0
PDHA1,ENST00000540249.5,1061,861,1060,10,1080,0.8419662740369033,-0.6176727431552798,0.8051296578887857,-40.9997167116868,19.999999999999996,0.9793046182387202,66,-198.0,-3.0
SH3KBP1,ENST00000397821.7,2248,2048,2247,18,1998,0.5439288783807713,-0.6082765385144476,0.8726911271783863,-27.82523020021469,19.999999999999996,0.9833155882847934,66,-198.0,-3.0
CXorf23,ENST00000379687.7,2054,1854,2053,11,2049,0.5394157772754463,-0.5287447617394325,0.7972315511269135,-42.539847530251876,19.999999999999996,0.9888484262839378,66,-198.0,-3.0
MAP7D2,ENST00000379651.7,2245,2045,2244,16,2199,0.6087421258357837,-0.4576434942890856,0.8195618459959707,-59.854924334689,19.999999999999996,0.990380619864841,58,-200.0,-29.0
EIF1AX,ENST00000379607.9,634,434,633,7,435,0.7120994555635483,-0.6539771450015136,0.8813198175606383,-26.14263557567554,19.999999999999996,0.9486993477840703,66,-198.0,-3.0
RPS6KA3,ENST00000379565.7,2309,2109,2308,22,2223,0.7269693033456449,-0.5644105001162099,0.8283180044237929,-36.477989137360396,19.999999999999847,0.9934745360043689,66,-198.0,-3.0
CNKSR2,ENST00000543067.5,3026,2826,3025,20,2550,0.3796238785446782,-0.6024380510314589,0.6528103384233013,-69.74355299218635,19.999999999999996,0.9772160405619347,67,-199.0,-1.0
SMPX,ENST00000379494.3,516,316,515,5,267,-0.02243526160943453,0.5044479718692101,1.0000000007901468e-06,-199.99981699999987,0.010000000000000002,0.004726355853319819,62,-200.0,-17.0
MBTPS2,ENST00000379484.9,1437,1237,1436,11,1560,0.5044981174538736,-0.8249812746820417,0.7607578427128697,-49.3699471428518,5.190441893493202,0.9843485782235462,67,-200.0,-2.0
SMS,ENST00000404933.6,1314,1114,1313,11,1101,0.929542619197354,-0.7919070793837014,0.8091668372151793,-39.78496623139449,19.999999999999996,0.9796888848077884,67,-200.0,-2.0
PHEX,ENST00000379374.4,2713,2513,2712,22,2250,0.7608808631441731,-0.4940012640803526,0.811167757073536,-39.388784099439874,19.999999999999996,0.983445159811403,67,-200.0,-2.0
PTCHD1,ENST00000379361.4,1873,1673,1872,3,2667,-0.16021929508372015,-0.40149235310058523,0.7347018460638207,-53.5290344793635,13.200942474971288,0.9736441572621323,67,-199.0,-1.0
PRDX4,ENST00000379349.5,693,493,692,4,557,0.5649651269559721,-0.3580591266149188,0.7906682336412003,-43.447689739042346,7.969090202596653,0.9629514321217062,67,-200.0,-2.0
ACOT9,ENST00000379303.9,1388,1188,1387,16,1347,0.7092425832542921,-0.6388895748588483,0.7934397099237644,-41.89893743509464,19.999999999999996,0.9929168024935885,67,-199.0,-1.0
APOO,ENST00000633432.1,178,1,177,4,148,-0.2961945699223127,-0.25533183857014113,0.18127574360689072,-150.89629292060772,11.858467932251804,0.058319519753999294,49,-177.0,-33.0
CXorf58,ENST00000379211.7,1489,1289,1488,9,999,0.4297176576107197,-0.7734362785891727,0.8574907440519337,-30.789304909872925,19.999999999999996,0.9631045742414166,66,-198.0,-3.0
EIF2S3,ENST00000253039.8,1609,1409,1608,12,1419,0.853924900047597,-0.7073538561001884,0.7665279482774846,-48.22746624105804,19.999999999999996,0.9853220890770105,67,-200.0,-2.0
PDK3,ENST00000379162.8,1313,1113,1312,11,1221,0.9728904116716532,-0.8236562125613331,0.8479542886451307,-32.64891371419952,19.999999999999996,0.9474113383990991,66,-198.0,-3.0
PCYT1B,ENST00000379145.5,889,689,888,8,1056,0.598001457823967,-0.7090179358271693,0.7909734604713984,-43.76017520807733,11.651698850499795,0.993879951236102,66,-198.0,-3.0
POLA1,ENST00000379068.7,4305,4105,4304,37,4407,0.6963191104862309,-0.4548293746619449,0.7544369538747655,-49.62148313279644,12.486203513217687,0.9877002474731571,67,-199.0,-1.0
ARX,ENST00000379044.4,1660,1460,1659,5,1689,-0.14841238356763875,-0.7294028108976327,0.7991774905576793,-41.76285686957951,3.259000039786459,0.9884064783802179,67,-200.0,-2.0
IL1RAPL1,ENST00000378993.5,2046,1846,2045,11,2091,0.7111168654492759,-0.6194452502667823,0.7412230870850263,-52.237828757164806,17.427789511462002,0.9928942768943292,67,-199.0,-1.0
GK,ENST00000378946.7,1762,1562,1761,20,1593,0.82616887861287,-0.7517006706151695,0.7732604020887702,-45.8944403864235,19.99999999999993,0.987157068509215,67,-199.0,-1.0
TAB3,ENST00000378933.5,2538,2338,2537,12,2139,0.48882433306330986,-0.4970175068205518,0.728667069486231,-54.72392024172626,13.318112007734959,0.9961120958779175,67,-199.0,-1.0
DMD,ENST00000378723.7,1934,1734,1933,17,1908,0.6136265667575911,-0.5531383690015915,0.7274784212370036,-54.95927259507329,19.999999999999996,0.9948810054473192,67,-199.0,-1.0
TMEM47,ENST00000275954.3,627,427,626,3,546,0.1886547837812526,-0.15819066682860664,0.7814575860436845,-44.271397963350466,12.73150540082592,0.810873419408986,67,-199.0,-1.0
CFAP47,ENST00000297866.9,2780,2580,2779,16,2931,0.5211667106692096,-0.5265331829032576,0.7926666750422536,-42.05199834163378,19.999999999999996,0.9918432362308631,67,-199.0,-1.0
PRRG1,ENST00000378628.8,334,163,333,4,657,-0.3682881725005641,-0.6093905022653979,0.7474297149041959,-45.431807896095094,13.001666476260512,0.7470253082946559,57,-171.0,-3.0
RP5-972B16.2,ENST00000465127.1,879,679,878,9,840,0.9122913827747051,0.2966013845846211,0.795513446229751,-42.874877985198566,11.884660397338724,0.9484915157047181,66,-198.0,-3.0
LANCL3,ENST00000614025.4,1406,1206,1405,5,1167,0.015862668046963627,-0.2229541929731181,0.8251747645100088,-36.61539662701824,19.99999999998479,0.9360910346442926,67,-200.0,-2.0
XK,ENST00000378616.3,712,512,711,3,1335,-0.21447058043771192,-0.5431685472785955,0.588556744865957,-82.46576451654052,8.081476010713274,0.9875368294020581,67,-199.0,-1.0
CYBB,ENST00000378588.4,1654,1454,1653,13,1713,0.7967721691672086,-0.58257941020189,0.7536735587228531,-50.77263537287507,19.999999999999996,0.9940559911915199,67,-200.0,-2.0
DYNLT3,ENST00000378581.7,318,118,317,6,459,-0.1325761583929993,0.26832638125278846,0.1583919423648601,-167.6383954117577,7.234686331746693,0.11956522708093542,67,-199.0,-1.0
SYTL5,ENST00000297875.6,2494,2294,2493,17,2193,0.6028540285449594,-0.5110410929270581,0.7552599183833901,-49.458536160088755,15.3231349548468,0.9972910343915713,67,-199.0,-1.0
SRPX,ENST00000432886.6,1167,967,1166,9,1218,0.8176965104075028,-0.5463070494910017,0.7837157957680063,-44.82427243793475,13.774633786065959,0.98629643031817,67,-200.0,-2.0
RPGR,ENST00000318842.11,2439,2239,2438,19,2448,0.8736547714429007,-0.7820751243904712,0.8108739063402988,-39.87958826364175,19.999999999999996,0.9543494256255379,66,-198.0,-3.0
OTC,ENST00000039007.4,1158,958,1157,10,1065,1.0061493164229045,-0.8376271442767852,0.7899283750128446,-43.96396687249529,19.999999999999996,0.9606437729467739,66,-198.0,-3.0
TSPAN7,ENST00000378482.6,935,735,934,8,750,0.9349755513272439,-0.9427502213875483,0.9023892028560075,-28.448440660214573,19.999999999999996,0.9755893715493218,64,-199.0,-10.0
BCOR,ENST00000413905.5,1769,1569,1768,10,1785,0.283411853786789,-0.48325132760393047,0.7305991745434256,-54.34136344040172,19.591707987371663,0.9876572644785991,67,-199.0,-1.0
ATP6AP2,ENST00000436783.6,420,220,419,6,384,0.29562049193608886,-0.41776055826409536,0.7606685065014359,-49.66964123221999,19.999999999999996,0.8751720078723746,66,-198.0,-3.0
CXorf38,ENST00000378426.5,1043,843,1042,5,603,0.5361281033407707,-0.41938261517815967,0.8165627385686067,-38.77026597912169,17.941692531785396,0.9958864179005665,66,-198.0,-3.0
MED14,ENST00000324817.5,4411,4211,4410,31,4365,0.5727915499378469,-0.48969275488686703,0.707428634112312,-58.92913044576221,19.999999999999996,0.9948255489131754,67,-199.0,-1.0
USP9X,ENST00000378308.6,8161,7961,8160,45,7665,0.017221558488343957,-0.6207284999999989,0.9558419406873215,-11.610821565972287,3.7987744612099217,0.9294940034645708,66,-198.0,-3.0
DDX3X,ENST00000629496.2,2389,2189,2388,18,1989,0.7220640195255418,-0.505700425096006,0.6969380738084866,-61.00626138591966,8.04652752969984,0.9942424986878571,67,-199.0,-1.0
CASK,ENST00000421587.6,2542,2342,2541,25,2694,0.6908656827904839,-0.5230822572758018,0.834418735559058,-35.28834656598369,19.999999999999996,0.9852472220136864,66,-198.0,-3.0
MAOA,ENST00000542639.5,2981,2781,2980,16,1185,0.4569360724594677,-0.5906395032457068,0.8196998247048252,-38.158534182559094,19.999999999999996,0.9901881299880924,66,-198.0,-3.0
MAOB,ENST00000378069.4,1559,1359,1558,15,1563,0.8740439032758035,-0.7271234279971208,0.8153955024780558,-38.997877016779114,19.999999999999996,0.980819625751279,66,-198.0,-3.0
EFHC2,ENST00000420999.1,2233,2033,2232,15,2250,0.6108007322786516,-0.4879888908512204,0.8258788061516176,-36.953632800434576,19.999999999995733,0.9626134430826796,66,-198.0,-3.0
FUNDC1,ENST00000378045.4,560,360,559,5,468,0.8265621002480865,-0.7498755758207146,0.7646483352547555,-48.893574625322685,19.999999999999996,0.991976391859541,66,-198.0,-3.0
CXorf36,ENST00000398000.6,1037,837,1036,5,1302,0.3726848474513554,-0.42424524570539396,0.710455434146824,-58.32982403892885,8.156393535919335,0.9927373606257156,67,-199.0,-1.0
KRBOX4,ENST00000344302.8,885,685,884,6,516,-0.4695321065519027,-0.6620820065833759,0.696103409730972,-61.17152487326754,13.957816437461867,0.8051286093575903,67,-199.0,-1.0
ZNF674,ENST00000523374.5,465,265,464,6,1746,-0.6542588335666394,-0.7317014997582805,0.6702061203346528,-66.29918817373874,13.128956718896806,0.886850807207652,67,-199.0,-1.0
SLC9A7,ENST00000616978.4,2073,1873,2072,17,2181,0.6283334598876401,-0.3872321667663175,0.8598064708667238,-30.33773818098885,19.999999999999996,0.9896071042377605,66,-198.0,-3.0
RP2,ENST00000218340.3,1131,931,1130,5,1053,0.7233755178416085,-0.515788563052826,0.860205268206168,-30.25997269979723,19.999999999999964,0.979716189278815,66,-198.0,-3.0
JADE3,ENST00000424392.5,552,352,551,6,560,0.5963267299337375,-0.1631690514380715,0.7737267943282824,-45.802094723000096,19.999999999999996,0.9829373864307295,67,-199.0,-1.0
RGN,ENST00000457380.5,1624,1424,1623,7,684,0.6380778626266392,-0.6686689803636081,0.8553703596601708,-31.202779866266695,19.999999999999996,0.9751762034161147,66,-198.0,-3.0
NDUFB11,ENST00000377811.3,1164,964,1163,3,462,0.1376837129062904,-0.6275879999999999,0.9249727880929006,-16.85538795760567,3.2370344650523566,0.9528722723490389,67,-200.0,-2.0
RBM10,ENST00000377604.7,3410,3210,3409,24,2793,0.39197205829799847,-0.37144361249369273,0.804330613312006,-41.15553040415884,19.999999999999996,0.9845458044071835,66,-198.0,-3.0
UBA1,ENST00000377351.8,3132,2932,3131,26,3177,0.7744542774718021,-0.22113738867463315,0.7850467874893455,-44.560736077109595,19.999999999999996,0.9881343643705408,67,-200.0,-2.0
CDK16,ENST00000457458.6,1892,1692,1891,16,1509,0.8202220584207466,-0.8053607491738666,0.6978691971858185,-60.821898957207935,10.347057617125403,0.9652372344031923,67,-199.0,-1.0
USP11,ENST00000377107.6,2980,2780,2979,21,2763,0.8942021488126239,-0.4984926316297732,0.8608024220448801,-30.143527701248388,19.999999999999996,0.9653201938128687,66,-198.0,-3.0
ZNF157,ENST00000377073.3,382,182,381,4,1521,-0.6473725259117756,-0.8108483683930501,0.792502298095844,-42.08454497702289,7.086995426487378,0.9775768666260711,67,-199.0,-1.0
ZNF41,ENST00000313116.11,702,502,701,5,2340,-0.5759069019604353,-0.6743461016800115,0.7448890850270824,-51.51196116463768,13.764882250530583,0.8528768458810754,67,-199.0,-1.0
ARAF,ENST00000290277.10,1907,1707,1906,16,1830,0.9142639784671364,-0.6117869383132379,0.8261849177680045,-36.89394103523912,19.999999999999996,0.9861166050968676,66,-198.0,-3.0
SYN1,ENST00000295987.12,2198,1998,2197,13,2118,-0.12979471128897122,-0.7124612165946024,0.5503919154393405,-91.02240074301058,4.919015910349042,0.9859115482396517,67,-200.0,-2.0
TIMP1,ENST00000218388.8,624,424,623,6,624,0.8625813487541855,-0.5070607946867166,0.7718584248945143,-47.48760714556971,19.999999999999996,0.9932908932028093,66,-198.0,-3.0
CFP,ENST00000396992.7,1366,1166,1365,9,1410,0.5863432511414897,-0.6390271999999999,0.8565166782446921,-30.409697707550947,7.100248780225952,0.9246940936144618,67,-200.0,-2.0
ELK1,ENST00000247161.7,1289,1089,1288,6,1287,0.21746075532480325,0.39578634312983596,0.21474273570211128,-156.1251665380883,11.910797816853217,0.04153531843342628,66,-198.0,-3.0
UXT,ENST00000333119.7,477,277,476,7,474,0.6984494125107276,-0.5238729651004064,0.8051253086118222,-41.00056482069468,14.352771705101942,0.9633340989279651,66,-198.0,-3.0
ZNF81,ENST00000376954.5,646,446,645,6,1986,-0.583642368661671,-0.6359289844016138,0.736979569440475,-53.07804525078595,16.745854242791577,0.8054336086186811,67,-199.0,-1.0
ZNF182,ENST00000376943.7,519,319,518,6,1863,-0.6413781596308021,-0.6912486258632297,0.8468819127552633,-31.317381274457887,15.686480066387363,0.7262872243123333,67,-199.0,-1.0
SPACA5,ENST00000304355.9,552,352,551,5,480,0.8102955932045189,1.6554576050008227e-15,0.8010285043101938,-41.39635614658164,10.374564389456175,0.9770471658643882,67,-200.0,-2.0
SPACA5B,ENST00000304270.5,415,215,414,4,480,0.8920080574736695,-0.39896436184549555,0.7926323706274462,-43.058790615765645,15.082626631433786,0.993266929918614,67,-200.0,-2.0
SSX5,ENST00000376923.5,572,372,571,7,567,0.9076241997635855,-1.1072889527649838,0.8675420208244837,-32.431932001699124,19.999999999999996,0.9548066102861263,65,-199.0,-7.0
SSX1,ENST00000376919.3,708,508,707,8,567,0.9076103126355388,-1.1209450195969612,0.8739108556831653,-31.209115708832257,19.999999999999996,0.9546989435208978,65,-199.0,-7.0
SSX3,ENST00000298396.6,625,425,624,8,567,0.9406233634607973,-1.0673393721382909,0.8672723330842801,-32.483712047818216,19.999999999999996,0.9517569155536075,65,-199.0,-7.0
SSX4,ENST00000620320.4,505,305,504,7,462,1.0866872906227163,-1.022618009339972,0.8991863724918997,-22.658657364079545,19.999999999996735,0.9666756058532469,66,-198.0,-3.0
SSX4B,ENST00000595235.5,630,430,629,8,567,1.0213923218363656,-1.0498055036402196,0.8782949715471272,-30.367365462951568,19.999999999999996,0.9432844709644999,65,-199.0,-7.0
SLC38A5,ENST00000595796.5,2162,1962,2161,16,1419,0.6674482015612846,-0.5922679631561928,0.8277258745349362,-36.593454465687444,19.999999999999996,0.9847766485757519,66,-198.0,-3.0
FTSJ1,ENST00000396894.8,1041,841,1040,9,579,0.7595466302851586,-0.7144175904833434,0.8408981705901527,-41.592940270231594,19.999999999999996,0.9781623802472275,63,-198.0,-12.0
PORCN,ENST00000359882.8,1446,1246,1445,14,1368,0.7131937438608003,-0.4881745635371255,0.7618290987349585,-49.44332574668309,15.08239979347149,0.9869810770821044,66,-198.0,-3.0
EBP,ENST00000495186.5,1293,1093,1292,5,693,0.35781195879625133,-0.44748349926606995,0.7638629779412957,-47.75513036762345,8.904976862759414,0.9879050777812971,67,-199.0,-1.0
TBC1D25,ENST00000376771.8,1047,847,1046,6,2067,0.17997821389888044,-0.5104345601898694,0.7530466636284852,-51.15590059244539,10.999879733591246,0.9865481834146786,66,-198.0,-3.0
RBM3,ENST00000376759.7,561,361,560,7,474,0.9289691954827535,-0.4324516320305282,0.8541632939855717,-51.375586846510544,19.999999999999996,0.9828856154597941,59,-200.0,-26.0
WDR13,ENST00000470124.1,327,127,326,3,323,-0.18113191948432505,-0.12137573544647015,0.12701031655893977,-174.85195732132993,10.417425244486251,0.16777964241884424,67,-200.0,-2.0
WAS,ENST00000450772.5,843,643,842,9,650,0.6076272347506554,-0.36838979999999993,0.7077667534461223,-58.86218281766779,2.980438496421623,0.9730839603428268,67,-199.0,-1.0
SUV39H1,ENST00000337852.10,1405,1205,1404,6,1272,0.7283519725801689,-0.40106037298849345,0.7844336474223621,-43.682137810372296,19.999999999999996,0.9883211665094648,67,-199.0,-1.0
GLOD5,ENST00000303227.10,399,199,398,4,483,0.9668830032877979,-0.670090539298049,0.8149702584657943,-39.08079959917012,19.999999999999996,0.9848420739719851,66,-198.0,-3.0
GATA1,ENST00000376670.7,982,782,981,6,1242,0.6572601098080972,-0.5650555437442747,0.8432008408175043,-33.575836040586665,17.522483528691968,0.9817704213623858,66,-198.0,-3.0
HDAC6,ENST00000423941.5,553,353,552,7,427,0.8671343146632925,-0.28535977999999995,0.6064314821474849,-79.74586098124045,2.6617919658660174,0.9379315961295385,66,-198.0,-3.0
PCSK1N,ENST00000218230.5,689,489,688,3,783,0.2420663862836255,-0.0989736254511108,0.8709200457628283,-27.557830938959995,19.999999999999993,0.9521406780137771,67,-200.0,-2.0
TIMM17B,ENST00000465150.6,594,394,593,7,669,0.9244240536245845,-0.7516338293293121,0.8383912909528187,-32.9985243913419,19.999999999999996,0.9597687483752608,67,-199.0,-1.0
PQBP1,ENST00000376566.8,546,346,545,6,513,0.2291102436972294,-0.5296248158637149,0.7688866477133709,-47.760443752752565,10.468210149305532,0.9775671223037137,67,-200.0,-2.0
PIM2,ENST00000376509.4,963,763,962,6,936,0.5624383186804105,-0.6895986816128371,0.6659687456197686,-67.1381883672858,9.840704206051365,0.9896992908654098,67,-199.0,-1.0
OTUD5,ENST00000396743.7,1800,1600,1799,10,1701,0.6542760653203248,-0.7011492432574895,0.8377081325332723,-65.8044069272097,19.999999999999996,0.9860555014790863,54,-199.0,-40.0
KCND1,ENST00000376477.5,1878,1678,1877,5,813,0.2685381171275871,-0.6639332687354486,0.6403645264419117,-73.20782376450148,6.015103437875014,0.9929914911727664,67,-200.0,-2.0
GRIPAP1,ENST00000593475.5,2346,2146,2345,25,2433,0.7298101916759434,-0.6254022415592618,0.8006294553354262,-41.877256209591906,19.999999999999996,0.9360446597103314,66,-198.0,-3.0
CCDC120,ENST00000597275.5,1464,1264,1463,10,1893,0.23388337765340575,-1.4546921199999998,0.7863544615730248,-44.30181660854109,1.402633953156273,0.9879189645144331,67,-200.0,-2.0
PRAF2,ENST00000553851.2,482,282,481,3,537,0.49777695608898653,-0.6269666102403247,0.7802205780731332,-44.51632554151962,15.079964267424485,0.9645387135745858,67,-199.0,-1.0
